Index_ID,Model,Region,Exchange,Index,Currency,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD,PrevClose,PrevHigh,PrevLow,Delta,Actual,Prediction
5403,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/7/87,1828.089966,1828.089966,1828.089966,1828.089966,1828.089966,0,1828.089966,1813.920044,1813.920044,1813.920044,14.169922,Up,Up
1746,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/15/73,681.159973,681.159973,681.159973,681.159973,681.159973,0,681.159973,686.76001,686.76001,686.76001,-5.600037,Down,Down
8985,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/7/01,5986.529785,5986.529785,5986.529785,5986.529785,5986.529785,1424300000,5986.529785,6104.319824,6104.319824,6104.319824,-117.790039,Down,Down
4186,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/13/82,740.47998,740.47998,740.47998,740.47998,740.47998,0,740.47998,733.919983,733.919983,733.919983,6.559997,Up,Up
13791,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/15/20,12974.12988,13148.7002,12960.98047,13137.25,13137.25,3717640000,13137.25,13143.16016,13267.16016,13135.90039,-5.91016,Down,Down
1104,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/30/70,418.51001,418.51001,418.51001,418.51001,418.51001,0,418.51001,419.570007,419.570007,419.570007,-1.059997,Down,Down
3431,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/17/79,656.419983,656.419983,656.419983,656.419983,656.419983,0,656.419983,656.419983,656.419983,656.419983,0,Up,Up
10900,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/23/09,5290.609863,5376.430176,5271.22998,5372.100098,5372.100098,6563100000,5372.100098,5290.609863,5404.680176,5259.609863,81.490235,Up,Up
3077,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/24/78,564.210022,564.210022,564.210022,564.210022,564.210022,0,564.210022,556.710022,556.710022,556.710022,7.5,Up,Up
11759,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/18/12,8388.549805,8404.830078,8369.259766,8387.429688,8387.429688,3377390000,8387.429688,8408.959961,8455.570313,8393.219727,-21.530273,Down,Down
12525,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/6/15,10167.5,10205.11035,10124.91992,10156.37988,10156.37988,4202400000,10156.37988,10167.92969,10176.98047,10035.86035,-11.54981,Down,Up
2082,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/15/74,504.679993,504.679993,504.679993,504.679993,504.679993,0,504.679993,506.059998,506.059998,506.059998,-1.380005,Down,Down
3593,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/7/80,645.210022,645.210022,645.210022,645.210022,645.210022,0,645.210022,639.599976,639.599976,639.599976,5.610046,Up,Up
2668,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/8/76,592.22998,592.22998,592.22998,592.22998,592.22998,0,592.22998,592.450012,592.450012,592.450012,-0.220032,Down,Down
10737,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/28/08,8349.839844,8466.120117,8349.839844,8466.120117,8466.120117,3854280000,8466.120117,8349.839844,8363.469727,8263.75,116.280273,Up,Up
5984,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/20/89,2031.430054,2031.430054,2031.430054,2031.430054,2031.430054,0,2031.430054,2031.949951,2031.949951,2031.949951,-0.519897,Down,Up
1881,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/30/73,615.179993,615.179993,615.179993,615.179993,615.179993,0,615.179993,617.080017,617.080017,617.080017,-1.900024,Down,Down
4016,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/11/82,716.47998,716.47998,716.47998,716.47998,716.47998,0,716.47998,733.390015,733.390015,733.390015,-16.910035,Down,Down
9606,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/3/04,6717.129883,6722.419922,6673.27002,6718.330078,6718.330078,1324800000,6718.330078,6717.129883,6766.560059,6709.209961,1.200195,Up,Down
4818,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/12/85,1099.98999,1099.98999,1099.98999,1099.98999,1099.98999,0,1099.98999,1095.329956,1095.329956,1095.329956,4.660034,Up,Up
7187,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/26/94,2645.969971,2645.969971,2645.969971,2645.969971,2645.969971,0,2645.969971,2651.050049,2651.050049,2651.050049,-5.080078,Down,Down
11570,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/16/11,7217.100098,7294.72998,7203.25,7237.660156,7237.660156,5345800000,7237.660156,7217.120117,7273.939941,7184.75,20.540039,Up,Down
13531,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/4/19,12689.92969,12835.20996,12689.92969,12831.54981,12831.54981,2990830000,12831.54981,12685.76953,12687.55957,12482.01953,145.78028,Up,Up
467,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/8/67,535.030029,535.030029,535.030029,535.030029,535.030029,0,535.030029,536.929993,536.929993,536.929993,-1.899964,Down,Down
10261,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/6/06,8570.480469,8570.480469,8499.669922,8534.320313,8534.320313,2523000000,8534.320313,8570.480469,8573.259766,8531.849609,-36.160156,Down,Down
10580,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/15/08,9439.330078,9439.330078,9169.679688,9172.169922,9172.169922,4601640000,9172.169922,9439.339844,9449.339844,9347.570313,-267.169922,Down,Up
94,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/16/66,480.890015,480.890015,480.890015,480.890015,480.890015,0,480.890015,487.339996,487.339996,487.339996,-6.449981,Down,Down
13051,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/6/17,12373.07031,12410.66016,12365.50977,12400.92969,12400.92969,3539080000,12400.92969,12373.05957,12376.23047,12340.88965,27.87012,Up,Up
4640,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/27/84,926.049988,926.049988,926.049988,926.049988,926.049988,0,926.049988,932.070007,932.070007,932.070007,-6.020019,Down,Down
1413,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/20/71,582.299988,582.299988,582.299988,582.299988,582.299988,0,582.299988,584.090027,584.090027,584.090027,-1.790039,Down,Down
8238,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/22/98,5398.950195,5398.950195,5398.950195,5398.950195,5398.950195,0,5398.950195,5365.430176,5365.430176,5365.430176,33.520019,Up,Up
6079,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/8/90,1980.98999,1980.98999,1980.98999,1980.98999,1980.98999,0,1980.98999,1964.280029,1964.280029,1964.280029,16.709961,Up,Up
12793,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/27/16,10561.54004,10562.91016,10495.87012,10503.05957,10503.05957,4204830000,10503.05957,10528.19043,10558.75,10497.37988,-25.13086,Down,Up
8248,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/6/98,5197.089844,5197.089844,5197.089844,5197.089844,5197.089844,0,5197.089844,5206.930176,5206.930176,5206.930176,-9.840332,Down,Down
5341,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/7/87,1780.089966,1780.089966,1780.089966,1780.089966,1780.089966,0,1780.089966,1807.680054,1807.680054,1807.680054,-27.590088,Down,Down
10009,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/6/05,7436.359863,7459.649902,7350.47998,7399.660156,7399.660156,2792030000,7399.660156,7436.359863,7558.080078,7435.759766,-36.699707,Down,Up
253,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/3/67,462.48999,462.48999,462.48999,462.48999,462.48999,0,462.48999,462.279999,462.279999,462.279999,0.209991,Up,Down
11221,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/2/10,6999.100098,7183.120117,6999.100098,7174.899902,7174.899902,4144180000,7174.899902,6998.990234,7024.27002,6910.759766,175.909668,Up,Up
6731,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/5/92,2370,2370,2370,2370,2370,0,2370,2387.649902,2387.649902,2387.649902,-17.649902,Down,Down
7896,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/14/97,4605.919922,4605.919922,4605.919922,4605.919922,4605.919922,0,4605.919922,4588.680176,4588.680176,4588.680176,17.239746,Up,Up
7515,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/9/95,3340.97998,3340.97998,3340.97998,3340.97998,3340.97998,0,3340.97998,3336.540039,3336.540039,3336.540039,4.439941,Up,Down
6902,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/9/93,2598.709961,2598.709961,2598.709961,2598.709961,2598.709961,0,2598.709961,2592.149902,2592.149902,2592.149902,6.560059,Up,Up
3386,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/13/79,615.070007,615.070007,615.070007,615.070007,615.070007,0,615.070007,617.289978,617.289978,617.289978,-2.219971,Down,Down
2721,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/23/76,578.280029,578.280029,578.280029,578.280029,578.280029,0,578.280029,581.23999,581.23999,581.23999,-2.959961,Down,Down
5603,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/20/88,1534.569946,1534.569946,1534.569946,1534.569946,1534.569946,0,1534.569946,1545.560059,1545.560059,1545.560059,-10.990113,Down,Down
565,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/1/68,542.119995,542.119995,542.119995,542.119995,542.119995,0,542.119995,529.219971,529.219971,529.219971,12.900024,Up,Up
1380,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/3/71,551.630005,551.630005,551.630005,551.630005,551.630005,0,551.630005,560.719971,560.719971,560.719971,-9.089966,Down,Down
5170,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/4/86,1434.329956,1434.329956,1434.329956,1434.329956,1434.329956,0,1434.329956,1430.52002,1430.52002,1430.52002,3.809936,Up,Up
13330,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/17/18,11712.80957,11752.74023,11480.08008,11532.12012,11532.12012,4616350000,11532.12012,11755.37988,11882.36035,11730.83984,-223.25976,Down,Down
3020,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/31/78,522.450012,522.450012,522.450012,522.450012,522.450012,0,522.450012,522.869995,522.869995,522.869995,-0.419983,Down,Down
2044,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/21/74,550.890015,550.890015,550.890015,550.890015,550.890015,0,550.890015,552.159973,552.159973,552.159973,-1.269958,Down,Down
479,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/27/67,552.580017,552.580017,552.580017,552.580017,552.580017,0,552.580017,550.890015,550.890015,550.890015,1.690002,Up,Up
1849,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/13/73,599.210022,599.210022,599.210022,599.210022,599.210022,0,599.210022,602.169983,602.169983,602.169983,-2.959961,Down,Down
11727,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/2/12,7791.490234,7823.919922,7710.830078,7765.600098,7765.600098,4193740000,7765.600098,7841.330078,7898.140137,7839.700195,-75.72998,Down,Down
10098,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/14/06,7947.819824,8031.529785,7928.549805,8021.569824,8021.569824,2437940000,8021.569824,7947.799805,7980,7927.47998,73.770019,Up,Up
824,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/21/69,617.609985,617.609985,617.609985,617.609985,617.609985,0,617.609985,614.969971,614.969971,614.969971,2.640014,Up,Up
3297,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/7/79,583.880005,583.880005,583.880005,583.880005,583.880005,0,583.880005,580.289978,580.289978,580.289978,3.590027,Up,Up
4471,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/26/83,1008.840027,1008.840027,1008.840027,1008.840027,1008.840027,0,1008.840027,1014.869995,1014.869995,1014.869995,-6.029968,Down,Down
8809,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/26/00,6831.580078,6831.580078,6831.580078,6831.580078,6831.580078,0,6831.580078,6762.430176,6762.430176,6762.430176,69.149902,Up,Up
6009,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/27/89,2020.959961,2020.959961,2020.959961,2020.959961,2020.959961,0,2020.959961,2012.079956,2012.079956,2012.079956,8.880005,Up,Up
1027,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/12/70,521.390015,521.390015,521.390015,521.390015,521.390015,0,521.390015,523.719971,523.719971,523.719971,-2.329956,Down,Down
6477,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/3/91,2238.780029,2238.780029,2238.780029,2238.780029,2238.780029,0,2238.780029,2258.550049,2258.550049,2258.550049,-19.77002,Down,Down
774,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/10/69,586.950012,586.950012,586.950012,586.950012,586.950012,0,586.950012,585.039978,585.039978,585.039978,1.910034,Up,Up
1471,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/10/71,570.880005,570.880005,570.880005,570.880005,570.880005,0,570.880005,566.219971,566.219971,566.219971,4.660034,Up,Up
12151,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/11/14,10343.74023,10369.95996,10271.36035,10280.94043,10280.94043,3743460000,10280.94043,10366.80957,10554.98047,10355.88965,-85.86914,Down,Down
10042,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/22/05,7676.640137,7716.830078,7644.040039,7715.350098,7715.350098,2291420000,7715.350098,7676.640137,7679.680176,7633.25,38.709961,Up,Down
209,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/27/66,456.26001,456.26001,456.26001,456.26001,456.26001,0,456.26001,452.450012,452.450012,452.450012,3.809998,Up,Up
7087,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/2/94,2722.419922,2722.419922,2722.419922,2722.419922,2722.419922,0,2722.419922,2726.01001,2726.01001,2726.01001,-3.590088,Down,Down
11082,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/12/10,7449.049805,7449.049805,7340.939941,7370.450195,7370.450195,4716160000,7370.450195,7449.049805,7471.310059,7419.569824,-78.59961,Down,Down
6094,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/29/90,1979.089966,1979.089966,1979.089966,1979.089966,1979.089966,0,1979.089966,1985.430054,1985.430054,1985.430054,-6.340088,Down,Down
1153,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/9/70,477.299988,477.299988,477.299988,477.299988,477.299988,0,477.299988,478.670013,478.670013,478.670013,-1.370025,Down,Down
7151,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/3/94,2689.320068,2689.320068,2689.320068,2689.320068,2689.320068,0,2689.320068,2676,2676,2676,13.320068,Up,Up
62,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/30/66,508.600006,508.600006,508.600006,508.600006,508.600006,0,508.600006,512.830017,512.830017,512.830017,-4.230011,Down,Down
3105,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/2/78,581.869995,581.869995,581.869995,581.869995,581.869995,0,581.869995,577.219971,577.219971,577.219971,4.650024,Up,Up
6717,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/15/92,2442.949951,2442.949951,2442.949951,2442.949951,2442.949951,0,2442.949951,2471.399902,2471.399902,2471.399902,-28.449951,Down,Down
11847,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/28/13,8911.660156,8911.660156,8858.169922,8880.009766,8880.009766,3388540000,8880.009766,8904.530273,8904.650391,8860.759766,-24.520507,Down,Down
12730,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/29/16,10734.07031,10797.99023,10717.37988,10785.50977,10785.50977,4038840000,10785.50977,10744.16016,10758.03027,10692.83008,41.34961,Up,Up
12385,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/18/15,10846.42969,11055.00977,10826.04004,11019.71973,11019.71973,4128210000,11019.71973,10862.42969,10879.08008,10808.91992,157.29004,Up,Down
3718,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/3/80,786.26001,786.26001,786.26001,786.26001,786.26001,0,786.26001,777.48999,777.48999,777.48999,8.77002,Up,Up
8220,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/26/98,5705.160156,5705.160156,5705.160156,5705.160156,5705.160156,0,5705.160156,5762.790039,5762.790039,5762.790039,-57.629883,Down,Down
5925,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/28/89,2013.030029,2013.030029,2013.030029,2013.030029,2013.030029,0,2013.030029,2011.339966,2011.339966,2011.339966,1.690063,Up,Up
7622,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/15/96,3650.050049,3650.050049,3650.050049,3650.050049,3650.050049,0,3650.050049,3620.550049,3620.550049,3620.550049,29.5,Up,Up
8189,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/14/98,6318.970215,6318.970215,6318.970215,6318.970215,6318.970215,0,6318.970215,6253.52002,6253.52002,6253.52002,65.450195,Up,Up
5712,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/23/88,1611.22998,1611.22998,1611.22998,1611.22998,1611.22998,0,1611.22998,1608.050049,1608.050049,1608.050049,3.179931,Up,Up
1273,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/2/71,564,564,564,564,564,0,564,564,564,564,0,Up,Up
910,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/24/69,560.200012,560.200012,560.200012,560.200012,560.200012,0,560.200012,561.25,561.25,561.25,-1.049988,Down,Down
1980,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/18/73,531.75,531.75,531.75,531.75,531.75,0,531.75,521.390015,521.390015,521.390015,10.359985,Up,Up
3662,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/14/80,759.299988,759.299988,759.299988,759.299988,759.299988,0,759.299988,747.349976,747.349976,747.349976,11.950012,Up,Up
6715,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/11/92,2440.419922,2440.419922,2440.419922,2440.419922,2440.419922,0,2440.419922,2440.209961,2440.209961,2440.209961,0.209961,Up,Up
10572,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/3/08,9647.509766,9712.830078,9639.709961,9656,9656,3429500000,9656,9647.5,9781.570313,9612.019531,8.5,Up,Down
7203,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/17/94,2711.100098,2711.100098,2711.100098,2711.100098,2711.100098,0,2711.100098,2709.52002,2709.52002,2709.52002,1.580078,Up,Up
5500,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/20/87,1433.369995,1433.369995,1433.369995,1433.369995,1433.369995,0,1433.369995,1424.48999,1424.48999,1424.48999,8.880005,Up,Up
13170,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/30/18,12615.34961,12641.92969,12515.36035,12515.36035,12515.36035,3734530000,12515.36035,12594.01953,12614.88965,12552.96973,-78.65918,Down,Up
4619,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/29/84,914.099976,914.099976,914.099976,914.099976,914.099976,0,914.099976,921.179993,921.179993,921.179993,-7.080017,Down,Down
12337,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/7/15,10514.48047,10638.74023,10514.48047,10627.12988,10627.12988,3805480000,10627.12988,10514.87012,10647.20996,10457.88965,112.25976,Up,Down
11063,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/14/09,7125.350098,7190.47998,7125.350098,7186.490234,7186.490234,4548490000,7186.490234,7125.120117,7139.200195,7092.700195,61.370117,Up,Up
10646,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/21/08,9310.25,9323.259766,9250.820313,9312.290039,9312.290039,3420570000,9312.290039,9310.240234,9334.740234,9173.849609,2.049805,Up,Down
1429,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/12/71,581.77002,581.77002,581.77002,581.77002,581.77002,0,581.77002,579.650024,579.650024,579.650024,2.119996,Up,Up
8866,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/20/01,6201.919922,6201.919922,6201.919922,6201.919922,6201.919922,1235900000,6201.919922,6303.740234,6303.740234,6303.740234,-101.820312,Down,Down
8814,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/3/01,6968.830078,6968.830078,6968.830078,6968.830078,6968.830078,1880700000,6968.830078,6785.689941,6785.689941,6785.689941,183.140137,Up,Up
9108,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/12/02,6392.97998,6392.97998,6392.97998,6392.97998,6392.97998,1304400000,6392.97998,6388.859863,6388.859863,6388.859863,4.120117,Up,Down
6138,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/1/90,2093.919922,2093.919922,2093.919922,2093.919922,2093.919922,0,2093.919922,2082.389893,2082.389893,2082.389893,11.530029,Up,Up
13912,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/12/21,15956.37012,15986.36035,15933.73047,15977.45996,15977.45996,3578500000,15977.45996,15956.37012,15956.37988,15865.59961,21.08984,Up,Down
1041,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/2/70,527.950012,527.950012,527.950012,527.950012,527.950012,0,527.950012,529.73999,529.73999,529.73999,-1.789978,Down,Down
5525,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/29/87,1446.910034,1446.910034,1446.910034,1446.910034,1446.910034,0,1446.910034,1453.890015,1453.890015,1453.890015,-6.979981,Down,Down
2518,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/4/76,573.52002,573.52002,573.52002,573.52002,573.52002,0,573.52002,568.869995,568.869995,568.869995,4.650025,Up,Up
3570,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/3/80,612.75,612.75,612.75,612.75,612.75,0,612.75,615.390015,615.390015,615.390015,-2.640015,Down,Down
11672,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/15/12,7696.009766,7714.839844,7621.640137,7635.810059,7635.810059,4114040000,7635.810059,7705.439941,7754.259766,7699.640137,-69.629882,Down,Down
7922,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/20/97,4946.810059,4946.810059,4946.810059,4946.810059,4946.810059,0,4946.810059,4945.970215,4945.970215,4945.970215,0.839844,Up,Down
3753,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/24/80,824.219971,824.219971,824.219971,824.219971,824.219971,0,824.219971,820.940002,820.940002,820.940002,3.279969,Up,Up
8177,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/25/98,6091.950195,6091.950195,6091.950195,6091.950195,6091.950195,0,6091.950195,6102.950195,6102.950195,6102.950195,-11,Down,Down
12639,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/21/16,10204.7002,10232.79981,10181.84961,10219.69043,10219.69043,3376600000,10219.69043,10223.42969,10248.07031,10198.32031,-3.73926,Down,Down
3250,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/28/78,567.599976,567.599976,567.599976,567.599976,567.599976,0,567.599976,569.919983,569.919983,569.919983,-2.320007,Down,Down
11313,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/10/10,7782.140137,7825.22998,7770.700195,7823.299805,7823.299805,4547310000,7823.299805,7782.140137,7793.899902,7744.259766,41.159668,Up,Down
2508,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/21/76,550.359985,550.359985,550.359985,550.359985,550.359985,0,550.359985,553.320007,553.320007,553.320007,-2.960022,Down,Down
10552,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/4/07,9811.790039,9811.790039,9726.980469,9748.379883,9748.379883,3343620000,9748.379883,9811.860352,9857.160156,9793.070313,-63.480469,Down,Down
5507,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/2/87,1387.380005,1387.380005,1387.380005,1387.380005,1387.380005,0,1387.380005,1379.869995,1379.869995,1379.869995,7.51001,Up,Up
9308,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/24/02,5044.299805,5044.299805,5044.299805,5044.299805,5044.299805,458310000,5044.299805,5067.669922,5067.669922,5067.669922,-23.370117,Down,Down
13193,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/1/18,12596.67969,12635.11035,12595.91016,12620.83008,12620.83008,3684130000,12620.83008,12527.13965,12606.24023,12499.69043,93.69043,Up,Up
12040,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/31/13,10044.62012,10072.5,10001.79004,10009.63965,10009.63965,3826530000,10009.63965,10054.37988,10127.62988,10020.54004,-44.74023,Down,Down
11046,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/18/09,7234.060059,7249.77002,7189.060059,7226.709961,7226.709961,4293340000,7226.709961,7234.060059,7237.100098,7171.259766,-7.350098,Down,Up
10855,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/18/09,4939.120117,4966.669922,4870.399902,4924.540039,4924.540039,5740710000,4924.540039,4939.109863,5206.75,4939.060059,-14.569824,Down,Up
13573,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/4/19,13408.08008,13484.41016,13408.08008,13457.96973,13457.96973,3695030000,13457.96973,13366.08984,13373.87988,13280.04004,91.87989,Up,Up
9916,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/25/05,7153.97998,7153.97998,7113.740234,7129.240234,7129.240234,1742180000,7129.240234,7153.97998,7159.709961,7134.140137,-24.739746,Down,Up
11764,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/25/12,8376.709961,8396.320313,8274.769531,8274.780273,8274.780273,3739900000,8274.780273,8356.55957,8378.94043,8331.490234,-81.779297,Down,Down
6012,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/30/89,2022.75,2022.75,2022.75,2022.75,2022.75,0,2022.75,2011.650024,2011.650024,2011.650024,11.099976,Up,Up
13517,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/16/19,13134,13134,13080.41016,13107.98047,13107.98047,4274640000,13107.98047,13124.33984,13171.46973,13110.07031,-16.35937,Down,Down
11060,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/9/09,7056.47998,7074.649902,7002.470215,7067.620117,7067.620117,4115410000,7067.620117,7056.259766,7155.720215,7037.640137,11.360351,Up,Up
4500,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/7/83,1013.599976,1013.599976,1013.599976,1013.599976,1013.599976,0,1013.599976,1010.950012,1010.950012,1010.950012,2.649964,Up,Up
5939,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/17/89,2029.630005,2029.630005,2029.630005,2029.630005,2029.630005,0,2029.630005,2036.920044,2036.920044,2036.920044,-7.290039,Down,Down
8087,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/17/98,5633.580078,5633.580078,5633.580078,5633.580078,5633.580078,0,5633.580078,5617.609863,5617.609863,5617.609863,15.970215,Up,Up
9592,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/11/04,6677.040039,6752.220215,6657.330078,6751.049805,6751.049805,1699300000,6751.049805,6677.040039,6681.049805,6641.009766,74.009766,Up,Up
7339,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/2/95,2784.699951,2784.699951,2784.699951,2784.699951,2784.699951,0,2784.699951,2788.929932,2788.929932,2788.929932,-4.229981,Down,Down
10397,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/25/07,9648.5,9752.44043,9648.5,9746.570313,9746.570313,3252590000,9746.570313,9648.5,9666.209961,9616.540039,98.070313,Up,Down
